Year,Month,Day,Maximum Relative HumidityPct,Minimum Relative HumidityPct,Average Relative HumidityPct,Minimum Wind Chill Index Temperature,Maximum Wind SpeedMph,Minimum Wind SpeedMph,Average Wind SpeedMph,Standard Deviation of Wind Speed at 10m Mph,Maximum Wind GustMph,Maximum Wind Speed at 2m Mph,Minimum Wind Speed at 2m Mph,Average Wind Speed at 2m,Standard Deviation of Wind Speed at 2m Mph,Maximum Solar Radiation MJ/square meters,Total Solar Radiation MJ/square meters
2016,1,20,99.6,68.93,91.03,14.72,19.26,0.11,7.79,3.81,24.76,15.75,0,5.77,3.38,603.73,9.17
2016,1,21,99,66.87,83.53,20.11,28.5,3.04,14.93,6.34,36.24,22.55,1.22,11.35,5.36,562.63,5.94
2016,1,22,98.6,57.81,80.86,17.92,22.75,0.51,11.13,4.11,28.14,18.01,0,8.45,3.77,647.46,12.6
2016,1,23,100,55.27,87.82,13.89,17.4,0.09,9.14,4.74,21.27,14.2,0,6.76,4.28,663.1,9.29
2016,1,24,96.4,34.72,69.33,22.4,22.1,9.7,14.81,2.7,28.34,17.35,6.44,11.3,2.46,686.37,12.63
2016,1,25,83.1,32.18,56.23,27.74,21.99,4.73,13.42,4.08,28.86,17.38,1.18,9.66,3.89,696.38,13.9
2016,1,26,98.8,37.85,71.71,16.97,17.69,0.36,8.15,3.67,22.5,15.05,0,5.62,3.93,631.83,12.42
2016,1,27,97.9,27.28,68.74,12.83,14.19,0.07,6.2,3.3,24.11,12.03,0,4.11,2.84,646.67,14.87
2016,1,28,96.2,20.47,62.99,17.71,12.56,0.78,7.58,2.56,17.1,10.27,0,4.52,2.24,662.39,-996
2016,1,29,92.6,13.85,50.41,25.53,27.18,4.82,13.25,5.81,34.92,21.65,1.95,9.28,5.46,673.37,15.3
2016,1,30,90.8,13.05,47.88,27.2,30.8,1.09,12.9,7.25,38.21,23.91,0,8.87,6.4,675.39,15.4
2016,1,31,83,40.93,58.1,33.71,23.58,4.39,13.14,4.18,30.85,18.92,0.14,9.71,4.05,680.04,15
2016,2,1,97,45.66,75.55,27.46,35.21,1.2,10.88,6.34,54.58,26.87,0,7.96,5.73,660.29,14.72
2016,2,2,85.5,44.19,64.59,22.6,29.12,8.25,16.99,5.58,35.88,22.48,4.65,12.66,4.79,683.29,15.89
2016,2,3,92.7,34.23,68.41,16.54,16.82,0.72,8.93,3.68,22.5,13.76,0,6.53,3.5,690.85,16
2016,2,4,92.3,22.1,64.16,17.55,14.25,0.26,7.11,2.99,21.99,11.97,0,4.66,2.68,705.16,16.46
2016,2,5,86.9,27.7,58.99,21.4,24.56,1.13,12,5.38,30.98,19.26,0,8.99,4.71,735.02,13.91
2016,2,6,80.3,29.36,60.15,18.04,23.49,1.06,10.23,4.1,30.53,18.88,1.09,7.48,3.19,712.18,16.71
2016,2,7,90.2,26.34,55.04,18.34,27.22,1.5,11.32,6.2,33.11,22.12,0,8.47,5.58,708.67,16.46
2016,2,8,70.57,12.81,39.35,19.57,31.41,2.73,15.28,7.89,41.36,25.52,0.67,10.98,7.2,722.72,16.95
2016,2,9,84,31.03,58.33,17.95,18.28,0.73,10.05,3.37,23.53,15.26,0,6.85,3.72,707.79,16.72
2016,2,10,91.9,10.16,53.39,20.59,22.12,0.07,8.51,5.79,30.76,17.84,0,5.48,4.96,727.11,17.23
2016,2,11,77.9,34.75,55.02,29.26,15.22,2.25,9.18,2.78,20.31,12.76,0.53,6.17,3,727.11,16.84
2016,2,12,96.4,35.92,68.86,23.93,18.99,0.86,10.01,4.38,24.85,15.2,0,7.45,4.17,715.7,16.99
2016,2,13,94,40.74,71.24,24.73,16.56,1.64,9.38,4.25,22.15,13.65,0,7.07,3.84,707.79,15.8
2016,2,14,95.6,52.14,74.3,31.86,24.99,3.65,12.41,4.62,30.4,20.51,0.4,9.32,4.42,843.91,11.31
2016,2,15,88.9,16.32,53.5,28.17,14.87,2.25,8.64,2.86,21.47,12.86,0.01,5.86,2.93,748.19,17.79
2016,2,16,74.74,18.76,46.34,32.47,24.61,1.7,11.15,5.89,32.66,20.56,0,8.27,5.53,756.09,17.16
2016,2,17,85.7,24.24,52.58,28.13,20.42,0.07,10.64,5.31,26.6,16.75,0,7.71,4.85,758.73,17.91
2016,2,18,83.8,27.32,56.38,37.56,28.01,7.28,17.25,5.65,35.08,22.79,3.57,13.21,4.93,727.99,17.49
2016,2,19,95.5,13.5,54.74,-996,23.85,0.66,10.75,5.39,29.59,18.63,0,7.28,4.9,870.25,15.86
2016,2,20,84.9,17.42,51.86,37.65,19.91,0.27,6.43,3.84,24.92,15.41,0,4.38,3.29,755.21,18.19
2016,2,21,72.25,33.62,51.95,42.11,24.32,5.03,15.02,5.23,31.85,19.64,2.96,11.44,4.69,553.33,10.68
2016,2,22,88.5,29.49,55.69,25.45,19.19,1.78,9.63,3.94,35.72,13.67,0.99,7.01,3.29,836.88,12.19
2016,2,23,94.9,61.4,82.33,28.54,26.93,2.39,14.48,4.82,33.98,21.92,0.87,11.18,4.3,397.63,6.32
2016,2,24,87.6,23.81,60.58,21.52,17.8,4.03,10.8,3.06,24.47,14.38,0,7.48,3.5,815.81,20.16
2016,2,25,85.9,25.81,50.41,23.53,21.23,0.94,11.08,4.22,27.47,16.61,0,8.27,4.08,806.15,19.92
2016,2,26,95.2,26.22,64.15,22.29,19.89,0.07,7.03,5.45,25.5,16.51,0,4.93,4.66,801.76,-996
2016,2,27,95.3,26.99,62.05,27.58,22.93,0.07,11.33,6.8,29.53,18.88,0,8.32,5.88,821.08,20.37
2016,2,28,96.1,19.45,55.14,39.56,21.56,2.36,12.02,4.4,29.15,18.01,0.85,8.71,4.53,813.17,20.06
2016,2,29,88.5,27.86,59.36,35.8,19.84,0.08,10.36,6.25,26.75,16.41,0,7.52,5.59,809.66,20.01
2016,3,1,93.7,21.83,52.51,38.38,38.27,0.17,14.1,7.79,48.3,30.42,0,10.8,6.71,823.71,20.2
2016,3,2,73.81,29.11,51.27,38.08,28.14,3.5,15.72,5.47,36.17,22.93,1.08,12.03,4.86,819.32,20.1
2016,3,3,89.6,20.1,52.15,34.31,26.08,1.09,12.48,6.75,33.33,21.43,0,9.08,6.52,845.66,21.42
2016,3,4,90.4,24.48,57.45,30.01,22.19,1.4,11.51,5.04,28.34,17.92,0,8.02,4.98,920.31,18.43
2016,3,5,84,29.34,57.78,37.49,17.17,6.57,11.46,2.44,22.73,14.07,3.84,8.07,2.65,886.06,19.39
2016,3,6,87.8,58.41,77.04,-996,29.28,8.2,17.95,5.86,36.91,23.58,4.88,13.81,5.03,857.96,9.61
2016,3,7,96.1,61.91,84.06,-996,26.82,4.43,16.97,4.72,34.49,21.54,2.1,13.31,3.98,800.88,11.03
2016,3,8,99.2,53.59,84.82,-996,29.42,0.76,9.76,5.06,48.68,23.85,0.06,6.89,4.27,940.5,17.17
2016,3,9,99.3,72.24,90.75,-996,15.6,3.83,8.13,2.61,19.51,11.92,1.56,5.42,2.39,985.29,14.5
2016,3,10,100,48.76,78.86,45.2,20.62,4.42,11.55,4.18,29.3,16.31,2.75,8.19,3.72,937.87,17.13
2016,3,11,99.8,60.31,76.53,40.08,18.03,4.49,12.53,2.88,23.6,14.26,2.83,8.91,2.45,954.56,16.1
2016,3,12,100,70.8,91.81,-996,14.82,2.99,8.96,2.52,18.41,11.18,1.64,6.72,2.11,840.4,10.41
2016,3,13,100,45.34,85.19,46.08,17.38,0.25,8.68,3.69,22.5,13.34,0,5.93,3.24,912.4,13.98
2016,3,14,99.2,17.64,63.25,42.44,27.4,0.94,10.28,5.61,33.98,21.47,0,6.87,4.89,917.67,22.53
2016,3,15,80.5,18.57,48.87,41.21,25.5,3.74,12.71,5.56,33.24,20.13,1.08,8.59,5.49,895.72,23.04
2016,3,16,91.5,29.06,52.92,32.62,18.59,0.2,9.77,4.76,25.72,13.46,0,6.38,3.84,888.69,22.96
2016,3,17,93.7,33.92,58.43,38.85,19.91,3.17,10.38,3.88,24.76,16.73,0.85,7.03,3.79,876.4,22.22
2016,3,18,97.6,52.5,73.69,31.27,26.96,5.28,17.79,5.68,33.98,20.76,1.17,13.01,4.98,820.2,9.32
2016,3,19,91.5,19.87,54.96,20.85,16.89,3.85,10.84,2.45,23.82,13.41,2.36,7.79,2.53,917.67,24.36
2016,3,20,86.8,24.4,54.92,18.35,12.86,1.19,6.82,2.51,22.44,9.93,0,4.46,2.19,927.33,24.69
2016,3,21,89.4,22.58,51.93,22.92,29.1,3.47,15.4,7.5,36.17,22.84,0.33,11.23,6.54,915.04,24.28
2016,3,22,87.8,26.15,52.53,35.28,31.41,5.84,16.73,6.46,41.29,24.16,2.5,12.27,5.57,971.24,20.58
2016,3,23,82.6,9.02,42.23,37.02,33.98,9.38,21.86,5.33,42.23,26.24,6.81,16.62,4.36,978.27,22.59
2016,3,24,72.66,20.93,43.14,30.2,35.08,2.64,15.35,8.06,45.81,26.89,0.71,11.49,6.79,941.38,-996
2016,3,25,88.3,22.73,51.55,24.96,27.83,2.28,14.55,6.51,37.85,21.41,0,10.36,5.95,930.85,24.95
2016,3,26,88.4,42.09,64.24,38.41,31.07,2.92,12.09,6.29,39.46,23,1.96,8.48,4.57,925.58,24.63
2016,3,27,88.2,28.23,61.43,29.32,26.49,2.17,13.62,6.31,36.53,20.65,1.38,10.11,5.55,952.8,25.59
2016,3,28,94.8,27.06,59.77,25.7,21.47,0.09,11.48,5.01,28.5,16.24,0,7.97,4.45,958.95,25.32
2016,3,29,89.3,58.12,71.96,43.32,28.32,9.12,17.93,4.58,36.1,21.14,5.56,13.28,3.63,701.82,9.7
2016,3,30,96.8,14.09,58.48,-996,23.4,3.96,13.37,3.72,29.59,16.85,0.75,9.34,3.45,1007.24,21.43
2016,3,31,71.3,19.18,37.05,42.43,24.11,2.97,12.57,4.14,32.66,18.32,1.41,9.35,3.89,958.95,26.12
2016,4,1,74.89,27.05,44.69,32.13,20.45,1.72,8.08,3.1,25.14,13.31,1.02,5.2,2.5,902.74,14.24
2016,4,2,86.6,14.73,48.75,24.22,11.62,1.76,6.97,2.04,17.68,9.12,0.62,4.38,1.58,962.46,26.47
2016,4,3,79.17,15.55,42.58,32.71,25.46,1.99,11.43,5.45,33.82,18.41,0.21,7.35,4.56,969.48,26.73
2016,4,4,78.28,16.18,44.36,36.33,15.69,0.07,7.2,3.81,19.66,10.51,0,3.97,2.77,960.7,-996
2016,4,5,79.07,13.33,40.62,-996,31.65,7.32,17.31,6.27,42.01,22.62,4.03,12.03,4.84,965.97,23.43
2016,4,6,65.81,11.77,31.83,41.9,34.31,0.33,13.93,6.31,44.07,26.33,0,10.29,5.77,983.53,27.38
2016,4,7,70.1,20.8,42.05,36.42,24.05,1.63,11.05,5.67,33.24,16.75,0,6.5,4.65,993.19,25.1
2016,4,8,72.62,19.76,41.37,39.41,12.41,0.07,8,2.69,17.32,9.22,0,4.99,2.28,1172.34,22.99
2016,4,9,84.8,42.26,61.38,-996,25.55,0.07,13.39,6.41,34.2,18.1,0,9.08,4.93,1021.3,17.25
2016,4,10,100,35.71,78.47,46.74,37.18,1.09,11.99,5.68,55.74,29.17,0.45,8.01,4.49,958.95,19.17
2016,4,11,100,65.07,85.3,44.68,29.37,1.21,12.13,6.47,36.46,19.89,0,7.65,4.75,700.94,10.18
2016,4,12,99.2,47.93,74.19,42.74,13.37,0.07,6.77,2.68,17.17,8.97,0,4.26,1.89,1169.7,15.91
2016,4,13,100,72.06,91.21,-996,12.12,0.07,6.65,2.44,16.15,8.36,0,4.42,1.87,837.76,15.73
2016,4,14,100,73.77,93.35,45.97,16.27,1.55,7.91,3.36,21.05,11.31,0,5.07,2.61,864.98,12.56
2016,4,15,100,60.82,83.86,47.04,24.2,3.77,15.24,5.42,33.76,17.11,0.47,10.27,4.16,1054.67,22.06
2016,4,16,100,78.97,90.85,-996,28.16,2.38,17.1,4.88,38.81,19.93,0.51,11.67,3.6,215.68,3.44
2016,4,17,100,88.5,96.38,-996,24.76,1.28,9.07,4.14,33.69,15.25,0.18,6.35,3.41,570.01,5.81
2016,4,18,98.2,67.12,85.16,45.19,24.07,1.33,10.58,4.63,29.37,19.01,0,7.54,4.25,1044.13,22.18
2016,4,19,100,71.85,93.98,-996,31.38,0.36,8.02,3.91,46.91,24.45,0,5.12,3.16,859.71,10.81
2016,4,20,99.5,60.68,86.27,-996,20.13,1.38,8.67,4.03,24.4,16.09,0,6.23,3.26,1168.83,19
2016,4,21,100,39.83,75.57,-996,15.2,0.19,7.71,3.77,20.89,12.18,0,5.26,3.92,1001.98,28.03
2016,4,22,97.9,27.13,65.58,48.08,8.8,0.9,4.99,1.74,10.6,6.26,0,2.61,1.31,998.46,28.85
2016,4,23,97.4,30.87,64.78,-996,22.32,0.08,11.6,5.64,30.47,14.84,0,7.05,4.29,999.34,28.88
2016,4,24,95.4,47.8,71.14,-996,26.6,5.77,16.62,4.97,36.01,17.65,2.57,10.86,3.78,1063.45,27.09
2016,4,25,100,22.32,67.44,-996,17.78,5.83,11.29,2.23,23.67,12.58,3.59,7.31,1.78,990.56,28.67
2016,4,26,100,39.44,81.92,-996,19.73,0.61,11.01,4.85,28.21,13.16,0,7.01,3.52,1040.61,19.49
2016,4,27,100,26.86,69.01,46.58,21.3,2.03,8.87,4.26,26.37,17.01,0,6.14,4.24,993.19,29.05
2016,4,28,96.7,44.85,71.84,-996,21.32,6.54,13.1,3.77,28.57,13.99,1.92,7.62,3.25,982.66,-996
2016,4,29,99.4,73.39,87.31,-996,28.92,7.12,15.22,3.89,38.72,23.47,4.46,10.58,3.89,1015.15,14.24
2016,4,30,97.5,34.36,66.05,39.92,17.32,1.52,9.24,3.04,21.47,13.72,1.15,7.1,2.46,996.71,29.17
2016,5,1,81.2,41.25,62.42,41.26,22.41,6.02,14.58,3.28,28.57,18.16,3.77,11.25,2.8,1059.06,21.16
2016,5,2,95.9,30.1,64.79,39.29,18.32,4.45,9.81,3.4,26.6,15.35,1.86,7.18,3.65,1124.04,29.17
2016,5,3,97.4,32.51,72.09,41.71,26.06,2,6.95,3.53,33.69,21.36,0,4.24,3.51,1069.59,20.39
2016,5,4,96.9,17.75,58.64,41.32,14.96,3.44,8.25,2.69,21.85,12.75,0.82,5.37,3.07,1011.64,-996
2016,5,5,92,23.58,54.43,-996,10.3,0.07,6.18,2.57,18.57,6.85,0,3.46,2.08,996.71,29.38
2016,5,6,89.6,26.23,54.26,-996,20.96,2.4,11.69,4.39,27.34,13.91,0,7.13,3.62,998.46,29.04
2016,5,7,89.2,25.64,57.08,-996,28.21,5.7,15.49,6.44,36.39,18.88,2.73,9.94,4.69,1062.57,26.52
2016,5,8,92.6,46.07,70.66,-996,36.33,2.66,15.84,4.65,47.13,25.68,0.14,10.42,3.38,1068.72,24.71
2016,5,9,94.5,11.94,48.82,-996,30.42,2.88,14.05,6.98,40.2,21.18,1.38,9.42,5.53,1027.44,28.29
2016,5,10,89.7,10.65,45.39,-996,25.61,1.1,11.45,5.82,37.04,17.12,0,7.57,4.67,1009,30.2
2016,5,11,91.7,36.1,57.76,-996,21.56,1.06,12.53,4.03,31.05,15.04,0.34,8.76,3.46,988.8,27.79
2016,5,12,86.8,24.74,53.15,-996,37.2,1.69,11.55,5.3,46.84,29.68,0,7.15,4.6,1050.27,28.8
2016,5,13,88.1,34.7,61.38,-996,23.2,0.8,11.38,4.62,33.62,14.96,0,7.43,4.06,994.95,26.66
2016,5,14,86.9,35.51,55.72,-996,27.11,3.4,15.74,7.08,37.63,17.18,0,10.01,5.24,903.62,18.46
2016,5,15,98,47.55,76.44,-996,12.18,1.76,6.91,1.98,16.52,8.01,0.76,4.13,1.51,293.83,4.85
2016,5,16,100,57.15,85.45,-996,20.69,6.14,13.44,3.71,27.04,14.1,2.87,8.84,2.87,936.99,16.44
2016,5,17,100,79.95,92.3,-996,25.41,0.26,13.75,4.9,31.05,18.86,0,9.48,4,784.19,9.55
2016,5,18,94.3,56.68,79.11,-996,16.57,0.19,9.69,3.28,21.47,10.78,0,6.34,2.37,1080.13,21.51
2016,5,19,100,83.2,94.84,-996,11.29,0.08,4.31,1.82,15.42,7.2,0,2.33,1.39,608.83,7.78
2016,5,20,100,63.36,84.78,-996,13.6,0.07,7.98,3.66,19.57,9.91,0,5.25,2.81,987.05,19.07
2016,5,21,95.6,61.86,82.34,-996,22.64,8.15,14.55,2.86,29.66,14.95,5.93,9.8,1.96,988.8,18.29
2016,5,22,100,64.91,86.65,-996,37.07,9.21,15.84,4.13,62.7,29.37,5.76,10.65,3.15,1019.54,13.66
2016,5,23,100,70.87,87.71,-996,27.85,3.1,17.25,4.84,35.66,19.46,1.92,12.06,3.86,1102.09,22.9
2016,5,24,99.2,58.88,81.48,-996,24.43,4.55,16.21,3.54,33.11,17.78,2.3,11.18,2.82,1067.84,21.71
2016,5,25,98.2,35.03,74.96,-996,20.98,7.7,15.13,2.66,26.96,14.61,4.58,10.8,2.21,991.44,28.06
2016,5,26,100,44.19,77.15,-996,33.38,6.3,18.11,6.18,42.97,24,3.85,12.88,4.73,1052.03,25.61
2016,5,27,96,20.69,60.28,-996,24.85,0.07,12.83,5.3,31.56,17.68,0,9.32,4.42,1011.64,29.22
2016,5,28,98.9,23.53,58.59,-996,12.58,1.03,6.64,2.09,16.3,8.47,0.83,4.18,1.43,1003.73,30.65
2016,5,29,97.2,31.85,68.09,-996,25.32,0.09,8.62,4.99,31.56,20.38,0,6.19,4.05,1002.85,23.14
2016,5,30,97.7,36.2,70.55,-996,18.61,1.1,6.98,3.41,22.08,12.87,0,4.75,2.52,995.83,29.95
2016,5,31,98.9,34.4,80.27,-996,21.99,2.06,9.02,3.73,29.59,14.5,0.07,5.79,2.66,1095.94,18.81
2016,6,1,100,63.75,91.67,-996,21.27,0.16,8.71,3.96,26.08,13.21,0,5.52,2.83,1163.56,13.92
2016,6,2,100,72.26,94.56,-996,17.25,4.5,9.78,3.17,24.34,12.12,1.78,6.47,2.35,958.95,13.11
2016,6,3,99.9,60.61,85.92,-996,14.44,0.84,8.77,2.87,18.92,11.49,0,5.73,2.6,1142.48,20.42
2016,6,4,100,25.07,67.54,-996,22.68,0.94,8.88,5.25,27.56,17.78,0,5.81,4.31,1092.43,27.38
2016,6,5,93.9,22.2,56.03,-996,15.39,1.29,7.93,2.7,26.53,12.39,0,5.22,2.89,1023.93,31.51
2016,6,6,96.5,21.62,54.97,-996,10.03,0.07,4.92,2.34,14.91,7.9,0,3.06,1.74,1014.27,31.1
2016,6,7,93.3,26.92,58.45,-996,14.16,0.07,6.36,3.19,19.15,10.79,0,4.02,2.65,1156.53,20.75
2016,6,8,91.3,22.95,55.24,-996,22.64,0.07,11.98,5.6,32.73,17.28,0,8.45,4.7,983.53,-996
2016,6,9,83.5,33.14,59.32,-996,21.77,7.34,13.85,3.7,30.47,15.9,4.17,10.03,3.28,1056.42,26.3
2016,6,10,88.8,34.93,61.28,-996,19.46,7.83,13.75,3.15,27.4,15.35,4.41,10.04,2.92,995.83,24.5
2016,6,11,92.4,39.72,70.33,-996,25.84,4.2,10.97,4.03,34.78,19.93,3.21,7.87,3.48,1137.21,20.39
2016,6,12,100,44.43,75.09,-996,18.9,0.21,9.42,4.08,24.18,13.37,0,6.61,3.16,1004.61,26.81
2016,6,13,100,39.65,82.42,-996,23.09,3.81,9.64,3.2,30.91,15.22,1.91,6.56,2.36,1056.42,21.57
2016,6,14,100,55.85,80.14,-996,34.47,1.74,10.68,4.91,40.33,26.87,1.33,7.54,3.66,1095.94,22.22
2016,6,15,97.7,48.91,72.45,-996,25.17,6.18,13.15,4.31,31.43,18.63,3.06,9.34,3.57,965.97,26.8
2016,6,16,91.1,33.87,60.92,-996,23.96,3.55,13.19,5.31,38.14,17.86,1.48,9.48,4.23,963.34,29.39
2016,6,17,84.2,40.23,63.09,-996,19.98,4.59,12.64,3.27,26.75,14.49,2.95,9.08,2.8,1007.24,28.96
2016,6,18,92.1,40.52,63.91,-996,24.4,3.21,12.02,3.17,35.52,16.68,2,7.96,2.42,1065.2,21.64
2016,6,19,99.2,37.27,67.59,-996,18.39,0.94,11.28,3.8,25.72,13.57,0,8.15,3.06,1085.4,28.06
2016,6,20,96.2,28.94,59.18,-996,13.29,2.25,8.35,1.71,18.86,10.21,0.44,5.92,1.73,1102.96,26.51
2016,6,21,90.5,22.3,53.71,-996,14.55,0.54,7.63,2.95,21.18,11.63,0,5.26,2.83,1051.15,29.13
2016,6,22,77.58,27.22,51.19,-996,23.2,4.65,13.17,4.7,32.08,17.49,2.2,9.46,3.97,987.93,30.26
2016,6,23,85.8,29.21,55.41,-996,20.11,4.3,11.76,3.42,25.5,14.34,1.67,8.47,2.92,970.36,30.08
2016,6,24,85.2,29.6,54.48,-996,21.59,0.13,12.79,5.06,28.86,15.59,0,9.16,4.11,947.53,25.5
2016,6,25,89.8,30.48,59.59,-996,24.83,6.08,14.21,4.73,31.21,18.01,3.49,10.25,3.76,1095.06,29.08
2016,6,26,90.6,37.87,73.75,-996,22.91,3.15,10.14,3.26,34.85,17.05,1.14,7.15,2.7,1096.82,17.86
2016,6,27,100,31.18,71.58,-996,27.98,0.17,5.26,3.74,40.71,20.15,0,3.44,3,1107.35,-996
2016,6,28,100,32,67,-996,41.32,1.36,7.99,5.8,55.54,33.51,0,5.73,4.72,1106.48,28.41
2016,6,29,96.1,47.56,74.36,-996,17.17,0.68,7.28,2.68,22.5,12.95,0.08,5.02,2.3,1070.47,19.66
2016,6,30,98.3,37.46,69.88,-996,14.12,0.41,7.08,2.57,19.44,10.23,0,4.76,2.32,1072.23,27.15
2016,7,1,95.4,33.82,64.1,-996,16.02,1.27,8.18,3.12,20.6,11.5,0,5.61,2.52,1189.02,20.62
2016,7,2,92.4,32.71,66.84,-996,25.52,6.52,12.34,3.09,32.66,18.99,3.83,8.67,2.51,1074.86,25.16
2016,7,3,94.5,45.59,69.06,-996,15.47,2.46,8.18,2.62,21.47,11.17,1.33,5.79,1.99,1102.96,27.18
2016,7,4,99.4,35.48,72.89,-996,12.23,1.22,6.29,1.98,17.17,8.56,0,4.2,1.61,1058.18,23.25
2016,7,5,96.4,30.92,69.15,-996,26.98,4.45,14,5.39,35.81,19.15,2.41,9.74,3.99,1019.54,27.17
2016,7,6,94.5,22.62,65.4,-996,45.61,3.06,14.76,6.66,58.97,35.37,0.45,10.13,5.18,1048.52,24.75
2016,7,7,79.89,31.4,55.18,-996,23.35,7.31,15.32,3.78,30.53,15.97,3.99,10.4,2.91,995.83,27.77
2016,7,8,100,43.09,68.85,-996,26.53,1.92,11.3,4.34,58.16,20.04,0.52,7.96,3.32,1115.26,20.68
2016,7,9,97.4,46.64,77.56,-996,20.33,2.19,8.6,3.47,27.56,14.16,0,5.75,2.9,1124.04,26.74
2016,7,10,96.7,44.69,72.98,-996,20.31,4.6,12.04,4.3,25.95,13.96,2.7,8.42,3.01,954.56,28.91
2016,7,11,85.4,41.5,63.64,-996,26.91,8.86,16.9,4.74,35.95,18.32,5.58,11.48,3.41,1093.3,26.41
2016,7,12,82.1,43.5,59.9,-996,23.06,7.03,14.87,3.33,30.98,15.86,5.22,10.15,2.44,1077.5,28.01
2016,7,13,80.4,36.65,58.44,-996,20.65,7.27,13.61,3.16,29.08,14.01,4.02,9.12,2.43,1008.12,28.46
2016,7,14,93.4,34.35,61.06,-996,26.35,4.21,13.47,4.72,40.62,18.79,0.98,9.31,3.86,1166.19,24.31
2016,7,15,100,45.95,70.56,-996,35.61,2.18,10.96,5.84,50.06,26.37,0.09,8.02,4.34,960.7,28.62
2016,7,16,100,56.9,77.51,-996,25.97,1.01,9.07,4.46,32.53,17.94,0,6.11,3.2,1000.22,28.95
2016,7,17,91.8,39.23,66.51,-996,19.08,4.15,12.51,3.23,24.99,12.53,2.4,8.26,2.44,973,29.34
2016,7,18,93.1,36.77,67.92,-996,15.31,6.69,9.97,1.88,20.02,10.35,3.95,6.66,1.41,967.73,29.27
2016,7,19,95.4,41.56,68.14,-996,16.02,5.63,10.16,2.36,21.47,10.69,2.61,6.62,1.81,1017.78,29.31
2016,7,20,94.2,40.07,63.92,-996,17.03,2.4,9.92,2.68,21.41,11.08,0.33,6.33,2.05,987.93,29.05
2016,7,21,90.2,37.81,61.72,-996,16,5.53,9.55,2.54,21.85,10.49,2.11,5.91,2,972.12,29.19
2016,7,22,89.3,34.41,58.28,-996,14.3,3.53,9.03,2.25,20.18,9.33,1.03,5.44,1.81,976.51,29.39
2016,7,23,85.4,34.42,56.77,-996,15.48,4.58,10.12,2.5,23.17,10.22,1.19,6.21,2.03,970.36,29.22
2016,7,24,84.1,33.43,57.23,-996,11.98,3.47,7.77,1.83,16.3,7.86,0,4.69,1.43,968.61,28.76
2016,7,25,84.5,31.16,61.37,-996,19.86,1.23,7.06,3.12,24.99,15.1,0,4.62,2.68,960.7,25.75
2016,7,26,95.9,47.32,70.48,-996,16.87,0.86,8.31,2.82,26.02,13.04,0,5.56,2.49,1207.46,20.29
2016,7,27,96.4,31.68,66.47,-996,12.09,0.56,5.66,2.54,15.56,8.71,0,3.65,1.75,1077.5,25.68
2016,7,28,93.7,32.01,66.15,-996,12.03,0.91,5.11,2.18,17.03,7.29,0,2.88,1.54,995.83,26.09
2016,7,29,93.2,40.58,66.21,-996,28.36,0.07,9.67,5.95,37.49,21,0,6.32,5.01,1083.64,23.42
2016,7,30,89.6,41.31,70.83,-996,13.67,0.07,5.97,3.05,19.15,10.37,0,3.65,2.67,1165.31,15.66
2016,7,31,87.3,32.61,59.09,-996,18.1,0.63,9.91,3.7,24.63,11.3,0,5.77,2.86,959.82,26.15
2016,8,1,74.47,28.71,50.66,-996,17.74,6.43,11.28,2.19,23.96,11.31,3.17,6.86,1.7,954.56,28.04
2016,8,2,73.73,32.67,51.19,-996,14.57,3.25,8.62,2.11,20.89,9.74,0,4.86,1.76,1107.35,23.76
2016,8,3,75.68,28.06,50.28,-996,12.94,1.07,8.19,2.17,17.9,7.97,0.12,4.94,1.44,965.09,25.41
2016,8,4,73.57,31.22,49.6,-996,17.28,4.48,9.71,2.51,22.44,11.39,1.43,5.88,1.81,1029.2,27.53
2016,8,5,77.14,31.58,52.48,-996,13.41,0.87,8.67,2.18,18.92,8.95,0,5.12,1.64,1032.71,25.24
2016,8,6,88.5,32.16,56.03,-996,14.21,0.97,7.86,3.05,20.38,10.48,0,4.95,2.46,950.16,27.5
2016,8,7,79.81,31.45,54.19,-996,21.9,2.19,8.58,2.84,30.76,14.63,1.45,5.15,2.12,985.29,26.4
2016,8,8,96.1,58.19,83.79,-996,20.58,0.32,9.46,3.78,29.59,13.27,0,5.9,2.77,992.32,6.87
2016,8,9,98,53.42,78.85,-996,13.12,1.51,7.07,2.49,18.48,8.81,0,4.31,1.9,1160.92,22.82
2016,8,10,91.9,52.1,77.78,-996,23.04,1.17,8.21,3.35,33.24,15.14,0,4.94,2.36,1007.24,18.88
2016,8,11,89.6,42.87,66.04,-996,15.7,1.73,8.69,2.69,21.77,9.66,0,5.04,1.98,920.31,26.02
2016,8,12,95.6,55.41,77.2,-996,14.73,0.1,7.27,2.99,20.38,10.4,0,4.54,2.77,780.68,12.96
2016,8,13,97,24.5,58.64,-996,18.3,5.5,11.51,3.42,25.72,15.05,2.76,8.47,3.48,971.24,27.93
2016,8,14,96.1,34.37,64.74,-996,18.59,1.75,8.48,4.53,27.11,14.82,0,5.81,4.41,1102.96,18.66
2016,8,15,98.1,33.02,68.72,-996,20.89,0.36,5.41,2.84,28.72,15.21,0,2.9,2.34,965.09,26.04
2016,8,16,95.3,28.55,64.01,-996,12.7,3.59,6.9,1.83,19.51,8.99,0.2,3.93,1.76,955.43,27.52
2016,8,17,98.8,44.41,75.28,-996,13.6,0.28,6.21,3.26,19.28,8.43,0,3.58,2.35,1088.91,-996
